Date (WET),Capacity,Capacity Inferred (EnAppSys),Sheffield Solar Outturn (Max),Sheffield Solar Outturn,National Grid Forecast (Max),Sheffield Solar Upper Bound,Sheffield Solar Lower Bound,National Grid Forecast,Solar Forecast (EnAppSys),Solar D-1 Forecast (EnAppSys),Solar P10 Forecast (EnAppSys),Solar P90 Forecast (EnAppSys)
,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW
[16/05/2020 17:30],13080.0,11620.6,2820.0,2820.0,2820.0,2850.0,2780.0,2820.0,,,,
[16/05/2020 18:00],13080.0,11620.6,1940.0,1940.0,1940.0,1960.0,1910.0,1940.0,,,,
[16/05/2020 18:30],13080.0,11620.6,1340.0,1340.0,1340.0,1350.0,1320.0,1340.0,,,,
[16/05/2020 19:00],13080.0,11620.6,919.0,919.0,919.0,934.0,905.0,919.0,,,,
[16/05/2020 19:30],13080.0,11620.6,475.0,475.0,475.0,485.0,466.0,475.0,,,,
[16/05/2020 20:00],13080.0,11620.6,154.0,154.0,154.0,157.0,151.0,154.0,,,,
[16/05/2020 20:30],13080.0,11620.6,8.5,8.5,8.0,9.0,7.9,8.0,,,,
[16/05/2020 21:00],13080.0,11620.6,0.8,0.8,1.0,1.1,0.6,1.0,,,,
[16/05/2020 21:30],13080.0,11620.6,0.1,0.1,0.0,0.1,0.0,0.0,,,,
[16/05/2020 22:00],13080.0,11620.6,0.0,0.0,0.0,0.1,0.0,0.0,,,,
[16/05/2020 22:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[16/05/2020 23:00],13080.0,11620.6,0.0,0.0,0.0,0.1,0.0,0.0,,,,
[16/05/2020 23:30],13080.0,11620.6,0.0,0.0,0.0,0.1,0.0,0.0,,,,
[17/05/2020 00:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[17/05/2020 00:30],13080.0,11620.6,0.0,0.0,0.0,0.1,0.0,0.0,,,,
[17/05/2020 01:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[17/05/2020 01:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[17/05/2020 02:00],13080.0,11620.6,0.0,0.0,0.0,0.1,0.0,0.0,,,,
[17/05/2020 02:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[17/05/2020 03:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[17/05/2020 03:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[17/05/2020 04:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[17/05/2020 04:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[17/05/2020 05:00],13080.0,11620.6,8.1,8.1,8.0,8.4,7.8,8.0,,,,
[17/05/2020 05:30],13080.0,11620.6,126.0,126.0,126.0,128.0,123.0,126.0,,,,
[17/05/2020 06:00],13080.0,11620.6,386.0,386.0,386.0,392.0,380.0,386.0,,,,
[17/05/2020 06:30],13080.0,11620.6,832.0,832.0,832.0,845.0,820.0,832.0,,,,
[17/05/2020 07:00],13080.0,11620.6,1430.0,1430.0,1430.0,1450.0,1410.0,1430.0,,,,
[17/05/2020 07:30],13080.0,11620.6,2010.0,2010.0,2010.0,2030.0,1980.0,2010.0,,,,
[17/05/2020 08:00],13080.0,11620.6,2710.0,2710.0,2710.0,2740.0,2670.0,2710.0,,,,
[17/05/2020 08:30],13080.0,11620.6,3530.0,3530.0,3530.0,3560.0,3490.0,3530.0,,,,
[17/05/2020 09:00],13080.0,11620.6,4200.0,4200.0,4200.0,4240.0,4160.0,4200.0,,,,
[17/05/2020 09:30],13080.0,11620.6,4650.0,4650.0,4650.0,4690.0,4610.0,4650.0,,,,
[17/05/2020 10:00],13080.0,11620.6,5180.0,5180.0,5180.0,5220.0,5140.0,5180.0,,,,
[17/05/2020 10:30],13080.0,11620.6,5490.0,5490.0,5490.0,5540.0,5450.0,5490.0,,,,
[17/05/2020 11:00],13080.0,11620.6,6120.0,6120.0,6120.0,6160.0,6070.0,6120.0,,,,
[17/05/2020 11:30],13080.0,11620.6,6540.0,6540.0,6540.0,6590.0,6490.0,6540.0,,,,
[17/05/2020 12:00],13080.0,11620.6,6780.0,6780.0,6780.0,6830.0,6730.0,6780.0,,,,
[17/05/2020 12:30],13080.0,11620.6,7060.0,7060.0,7060.0,7110.0,7010.0,7060.0,,,,
[17/05/2020 13:00],13080.0,11620.6,7070.0,7070.0,7070.0,7130.0,7020.0,7070.0,,,,
[17/05/2020 13:30],13080.0,11620.6,7040.0,7040.0,7040.0,7090.0,7000.0,7040.0,,,,
[17/05/2020 14:00],13080.0,11620.6,6720.0,6720.0,6720.0,6770.0,6680.0,6720.0,,,,
[17/05/2020 14:30],13080.0,11620.6,6250.0,6250.0,6250.0,6300.0,6200.0,6250.0,,,,
[17/05/2020 15:00],13080.0,11620.6,6000.0,6000.0,6000.0,6050.0,5960.0,6000.0,,,,
[17/05/2020 15:30],13080.0,11620.6,5400.0,5400.0,5400.0,5440.0,5350.0,5400.0,,,,
[17/05/2020 16:00],13080.0,11620.6,4870.0,4870.0,4870.0,4910.0,4830.0,4870.0,,,,
[17/05/2020 16:30],13080.0,11620.6,4040.0,4040.0,4040.0,4080.0,4000.0,4040.0,,,,
[17/05/2020 17:00],13080.0,11620.6,3390.0,3390.0,3390.0,3420.0,3350.0,3390.0,,,,
[17/05/2020 17:30],13080.0,11620.6,2740.0,2740.0,2740.0,2770.0,2700.0,2740.0,,,,
[17/05/2020 18:00],13080.0,11620.6,2190.0,2190.0,2190.0,2220.0,2160.0,2190.0,,,,
[17/05/2020 18:30],13080.0,11620.6,1530.0,1530.0,1530.0,1560.0,1510.0,1530.0,,,,
[17/05/2020 19:00],13080.0,11620.6,859.0,859.0,859.0,872.0,846.0,859.0,,,,
[17/05/2020 19:30],13080.0,11620.6,523.0,523.0,523.0,531.0,515.0,523.0,,,,
[17/05/2020 20:00],13080.0,11620.6,165.0,165.0,165.0,168.0,163.0,165.0,,,,
[17/05/2020 20:30],13080.0,11620.6,12.1,12.1,12.0,12.7,11.6,12.0,,,,
[17/05/2020 21:00],13080.0,11620.6,0.7,0.7,1.0,0.9,0.5,1.0,,,,
[17/05/2020 21:30],13080.0,11620.6,0.1,0.1,0.0,0.1,0.1,0.0,,,,
[17/05/2020 22:00],13080.0,11620.6,0.0,0.0,0.0,0.1,0.0,0.0,,,,
[17/05/2020 22:30],13080.0,11620.6,0.0,0.0,0.0,0.1,0.0,0.0,,,,
[17/05/2020 23:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[17/05/2020 23:30],13080.0,11620.6,0.0,0.0,0.0,0.1,0.0,0.0,,,,
[18/05/2020 00:00],13080.0,11620.6,0.0,0.0,0.0,0.1,0.0,0.0,,,,
[18/05/2020 00:30],13080.0,11620.6,0.0,0.0,0.0,0.1,0.0,0.0,,,,
[18/05/2020 01:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[18/05/2020 01:30],13080.0,11620.6,0.0,0.0,0.0,0.1,0.0,0.0,,,,
[18/05/2020 02:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[18/05/2020 02:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[18/05/2020 03:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[18/05/2020 03:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[18/05/2020 04:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[18/05/2020 04:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[18/05/2020 05:00],13080.0,11620.6,6.5,6.5,7.0,6.8,6.2,7.0,,,,
[18/05/2020 05:30],13080.0,11620.6,103.0,103.0,103.0,105.0,101.0,103.0,,,,
[18/05/2020 06:00],13080.0,11620.6,403.0,403.0,403.0,409.0,398.0,403.0,,,,
[18/05/2020 06:30],13080.0,11620.6,903.0,903.0,903.0,915.0,891.0,903.0,,,,
[18/05/2020 07:00],13080.0,11620.6,1590.0,1590.0,1590.0,1610.0,1570.0,1590.0,,,,
[18/05/2020 07:30],13080.0,11620.6,2290.0,2290.0,2290.0,2320.0,2260.0,2290.0,,,,
[18/05/2020 08:00],13080.0,11620.6,3050.0,3050.0,3050.0,3090.0,3010.0,3050.0,,,,
[18/05/2020 08:30],13080.0,11620.6,3940.0,3940.0,3940.0,3990.0,3890.0,3940.0,,,,
[18/05/2020 09:00],13080.0,11620.6,4770.0,4770.0,4770.0,4820.0,4730.0,4770.0,,,,
[18/05/2020 09:30],13080.0,11620.6,5660.0,5660.0,5660.0,5710.0,5610.0,5660.0,,,,
[18/05/2020 10:00],13080.0,11620.6,6270.0,6270.0,6270.0,6320.0,6220.0,6270.0,,,,
[18/05/2020 10:30],13080.0,11620.6,6830.0,6830.0,6830.0,6880.0,6780.0,6830.0,,,,
[18/05/2020 11:00],13080.0,11620.6,7300.0,7300.0,7300.0,7350.0,7250.0,7300.0,,,,
[18/05/2020 11:30],13080.0,11620.6,7520.0,7520.0,7520.0,7580.0,7470.0,7520.0,,,,
[18/05/2020 12:00],13080.0,11620.6,7640.0,7640.0,7640.0,7700.0,7590.0,7640.0,,,,
[18/05/2020 12:30],13080.0,11620.6,7200.0,7200.0,7200.0,7260.0,7150.0,7200.0,,,,
[18/05/2020 13:00],13080.0,11620.6,7280.0,7280.0,7280.0,7330.0,7220.0,7280.0,,,,
[18/05/2020 13:30],13080.0,11620.6,6870.0,6870.0,6870.0,6920.0,6810.0,6870.0,,,,
[18/05/2020 14:00],13080.0,11620.6,7090.0,7090.0,7090.0,7140.0,7030.0,7090.0,,,,
[18/05/2020 14:30],13080.0,11620.6,6530.0,6530.0,6530.0,6580.0,6480.0,6530.0,,,,
[18/05/2020 15:00],13080.0,11620.6,5970.0,5970.0,5970.0,6020.0,5920.0,5970.0,,,,
[18/05/2020 15:30],13080.0,11620.6,5660.0,5660.0,5660.0,5720.0,5610.0,5660.0,,,,
[18/05/2020 16:00],13080.0,11620.6,4900.0,4900.0,4900.0,4950.0,4850.0,4900.0,,,,
[18/05/2020 16:30],13080.0,11620.6,3960.0,3960.0,3960.0,4000.0,3910.0,3960.0,,,,
[18/05/2020 17:00],13080.0,11620.6,3250.0,3250.0,3250.0,3290.0,3210.0,3250.0,,,,
[18/05/2020 17:30],13080.0,11620.6,2570.0,2570.0,2570.0,2610.0,2540.0,2570.0,,,,
[18/05/2020 18:00],13080.0,11620.6,1880.0,1880.0,1880.0,1910.0,1850.0,1880.0,,,,
[18/05/2020 18:30],13080.0,11620.6,1240.0,1240.0,1240.0,1260.0,1230.0,1240.0,,,,
[18/05/2020 19:00],13080.0,11620.6,814.0,814.0,814.0,824.0,804.0,814.0,,,,
[18/05/2020 19:30],13080.0,11620.6,438.0,438.0,438.0,444.0,433.0,438.0,,,,
[18/05/2020 20:00],13080.0,11620.6,150.0,150.0,150.0,153.0,148.0,150.0,,,,
[18/05/2020 20:30],13080.0,11620.6,12.0,12.0,12.0,12.5,11.5,12.0,,,,
[18/05/2020 21:00],13080.0,11620.6,0.7,0.7,1.0,0.8,0.5,1.0,,,,
[18/05/2020 21:30],13080.0,11620.6,0.1,0.1,0.0,0.1,0.1,0.0,,,,
[18/05/2020 22:00],13080.0,11620.6,0.0,0.0,0.0,0.1,0.0,0.0,,,,
[18/05/2020 22:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[18/05/2020 23:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[18/05/2020 23:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[19/05/2020 00:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[19/05/2020 00:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[19/05/2020 01:00],13080.0,11620.6,0.0,0.0,0.0,0.1,0.0,0.0,,,,
[19/05/2020 01:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[19/05/2020 02:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[19/05/2020 02:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[19/05/2020 03:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[19/05/2020 03:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[19/05/2020 04:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[19/05/2020 04:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[19/05/2020 05:00],13080.0,11620.6,2.0,2.0,2.0,2.2,1.9,2.0,,,,
[19/05/2020 05:30],13080.0,11620.6,62.9,62.9,63.0,64.4,61.3,63.0,,,,
[19/05/2020 06:00],13080.0,11620.6,253.0,253.0,253.0,258.0,249.0,253.0,,,,
[19/05/2020 06:30],13080.0,11620.6,502.0,502.0,502.0,510.0,495.0,502.0,,,,
[19/05/2020 07:00],13080.0,11620.6,890.0,890.0,890.0,903.0,876.0,890.0,,,,
[19/05/2020 07:30],13080.0,11620.6,1390.0,1390.0,1390.0,1410.0,1370.0,1390.0,,,,
[19/05/2020 08:00],13080.0,11620.6,2020.0,2020.0,2020.0,2040.0,1990.0,2020.0,,,,
[19/05/2020 08:30],13080.0,11620.6,2560.0,2560.0,2560.0,2600.0,2530.0,2560.0,,,,
[19/05/2020 09:00],13080.0,11620.6,3260.0,3260.0,3260.0,3300.0,3220.0,3260.0,,,,
[19/05/2020 09:30],13080.0,11620.6,3900.0,3900.0,3900.0,3940.0,3860.0,3900.0,,,,
[19/05/2020 10:00],13080.0,11620.6,4580.0,4580.0,4580.0,4630.0,4530.0,4580.0,,,,
[19/05/2020 10:30],13080.0,11620.6,5260.0,5260.0,5260.0,5310.0,5210.0,5260.0,,,,
[19/05/2020 11:00],13080.0,11620.6,5890.0,5890.0,5890.0,5940.0,5840.0,5890.0,,,,
[19/05/2020 11:30],13080.0,11620.6,6810.0,6810.0,6810.0,6860.0,6760.0,6810.0,,,,
[19/05/2020 12:00],13080.0,11620.6,7400.0,7400.0,7400.0,7440.0,7350.0,7400.0,,,,
[19/05/2020 12:30],13080.0,11620.6,7530.0,7530.0,7530.0,7580.0,7490.0,7530.0,,,,
[19/05/2020 13:00],13080.0,11620.6,7560.0,7560.0,7560.0,7610.0,7510.0,7560.0,,,,
[19/05/2020 13:30],13080.0,11620.6,7520.0,7520.0,7520.0,7570.0,7480.0,7520.0,,,,
[19/05/2020 14:00],13080.0,11620.6,7160.0,7160.0,7160.0,7210.0,7110.0,7160.0,,,,
[19/05/2020 14:30],13080.0,11620.6,6760.0,6760.0,6760.0,6810.0,6720.0,6760.0,,,,
[19/05/2020 15:00],13080.0,11620.6,6230.0,6230.0,6230.0,6280.0,6180.0,6230.0,,,,
[19/05/2020 15:30],13080.0,11620.6,5860.0,5860.0,5860.0,5900.0,5810.0,5860.0,,,,
[19/05/2020 16:00],13080.0,11620.6,5130.0,5130.0,5130.0,5180.0,5090.0,5130.0,,,,
[19/05/2020 16:30],13080.0,11620.6,4450.0,4450.0,4450.0,4500.0,4400.0,4450.0,,,,
[19/05/2020 17:00],13080.0,11620.6,3790.0,3790.0,3790.0,3830.0,3750.0,3790.0,,,,
[19/05/2020 17:30],13080.0,11620.6,3350.0,3350.0,3350.0,3390.0,3300.0,3350.0,,,,
[19/05/2020 18:00],13080.0,11620.6,2530.0,2530.0,2530.0,2570.0,2500.0,2530.0,,,,
[19/05/2020 18:30],13080.0,11620.6,1800.0,1800.0,1800.0,1830.0,1760.0,1800.0,,,,
[19/05/2020 19:00],13080.0,11620.6,1180.0,1180.0,1180.0,1200.0,1160.0,1180.0,,,,
[19/05/2020 19:30],13080.0,11620.6,649.0,649.0,649.0,663.0,635.0,649.0,,,,
[19/05/2020 20:00],13080.0,11620.6,207.0,207.0,207.0,212.0,203.0,207.0,,,,
[19/05/2020 20:30],13080.0,11620.6,24.0,24.0,24.0,25.0,23.0,24.0,,,,
[19/05/2020 21:00],13080.0,11620.6,0.7,0.7,1.0,0.9,0.5,1.0,,,,
[19/05/2020 21:30],13080.0,11620.6,0.1,0.1,0.0,0.2,0.1,0.0,,,,
[19/05/2020 22:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[19/05/2020 22:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[19/05/2020 23:00],13080.0,11620.6,0.0,0.0,0.0,0.1,0.0,0.0,,,,
[19/05/2020 23:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[20/05/2020 00:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[20/05/2020 00:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[20/05/2020 01:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[20/05/2020 01:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[20/05/2020 02:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[20/05/2020 02:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[20/05/2020 03:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[20/05/2020 03:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[20/05/2020 04:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[20/05/2020 04:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[20/05/2020 05:00],13080.0,11620.6,18.5,18.5,19.0,19.1,17.8,19.0,,,,
[20/05/2020 05:30],13080.0,11620.6,200.0,200.0,200.0,205.0,196.0,200.0,,,,
[20/05/2020 06:00],13080.0,11620.6,604.0,604.0,604.0,616.0,591.0,604.0,,,,
[20/05/2020 06:30],13080.0,11620.6,1170.0,1170.0,1170.0,1190.0,1150.0,1170.0,,,,
[20/05/2020 07:00],13080.0,11620.6,1810.0,1810.0,1810.0,1840.0,1780.0,1810.0,,,,
[20/05/2020 07:30],13080.0,11620.6,2610.0,2610.0,2610.0,2650.0,2570.0,2610.0,,,,
[20/05/2020 08:00],13080.0,11620.6,3340.0,3340.0,3340.0,3380.0,3290.0,3340.0,,,,
[20/05/2020 08:30],13080.0,11620.6,4290.0,4290.0,4290.0,4330.0,4240.0,4290.0,,,,
[20/05/2020 09:00],13080.0,11620.6,5300.0,5300.0,5300.0,5350.0,5250.0,5300.0,,,,
[20/05/2020 09:30],13080.0,11620.6,6320.0,6320.0,6320.0,6370.0,6270.0,6320.0,,,,
[20/05/2020 10:00],13080.0,11620.6,7090.0,7090.0,7090.0,7130.0,7040.0,7090.0,,,,
[20/05/2020 10:30],13080.0,11620.6,7810.0,7810.0,7810.0,7860.0,7770.0,7810.0,,,,
[20/05/2020 11:00],13080.0,11620.6,8410.0,8410.0,8410.0,8450.0,8370.0,8410.0,,,,
[20/05/2020 11:30],13080.0,11620.6,8860.0,8860.0,8860.0,8900.0,8830.0,8860.0,,,,
[20/05/2020 12:00],13080.0,11620.6,9120.0,9120.0,9120.0,9150.0,9080.0,9120.0,,,,
[20/05/2020 12:30],13080.0,11620.6,9210.0,9210.0,9210.0,9240.0,9190.0,9210.0,,,,
[20/05/2020 13:00],13080.0,11620.6,9230.0,9230.0,9230.0,9260.0,9210.0,9230.0,,,,
[20/05/2020 13:30],13080.0,11620.6,8980.0,8980.0,8980.0,9010.0,8950.0,8980.0,,,,
[20/05/2020 14:00],13080.0,11620.6,8760.0,8760.0,8760.0,8790.0,8730.0,8760.0,,,,
[20/05/2020 14:30],13080.0,11620.6,8450.0,8450.0,8450.0,8480.0,8410.0,8450.0,,,,
[20/05/2020 15:00],13080.0,11620.6,7800.0,7800.0,7800.0,7850.0,7760.0,7800.0,,,,
[20/05/2020 15:30],13080.0,11620.6,7110.0,7110.0,7110.0,7160.0,7070.0,7110.0,,,,
[20/05/2020 16:00],13080.0,11620.6,6300.0,6300.0,6300.0,6350.0,6260.0,6300.0,,,,
[20/05/2020 16:30],13080.0,11620.6,5430.0,5430.0,5430.0,5480.0,5380.0,5430.0,,,,
[20/05/2020 17:00],13080.0,11620.6,4530.0,4530.0,4530.0,4580.0,4480.0,4530.0,,,,
[20/05/2020 17:30],13080.0,11620.6,3660.0,3660.0,3660.0,3710.0,3610.0,3660.0,,,,
[20/05/2020 18:00],13080.0,11620.6,2770.0,2770.0,2770.0,2820.0,2730.0,2770.0,,,,
[20/05/2020 18:30],13080.0,11620.6,2020.0,2020.0,2020.0,2050.0,1980.0,2020.0,,,,
[20/05/2020 19:00],13080.0,11620.6,1330.0,1330.0,1330.0,1360.0,1300.0,1330.0,,,,
[20/05/2020 19:30],13080.0,11620.6,760.0,760.0,760.0,778.0,741.0,760.0,,,,
[20/05/2020 20:00],13080.0,11620.6,280.0,280.0,280.0,287.0,273.0,280.0,,,,
[20/05/2020 20:30],13080.0,11620.6,36.7,36.7,37.0,38.0,35.4,37.0,,,,
[20/05/2020 21:00],13080.0,11620.6,0.9,0.9,1.0,1.1,0.7,1.0,,,,
[20/05/2020 21:30],13080.0,11620.6,0.2,0.2,0.0,0.3,0.1,0.0,,,,
[20/05/2020 22:00],13080.0,11620.6,0.0,0.0,0.0,0.1,0.0,0.0,,,,
[20/05/2020 22:30],13080.0,11620.6,0.0,0.0,0.0,0.1,0.0,0.0,,,,
[20/05/2020 23:00],13080.0,11620.6,0.0,0.0,0.0,0.1,0.0,0.0,,,,
[20/05/2020 23:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[21/05/2020 00:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[21/05/2020 00:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[21/05/2020 01:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[21/05/2020 01:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[21/05/2020 02:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[21/05/2020 02:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[21/05/2020 03:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[21/05/2020 03:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[21/05/2020 04:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[21/05/2020 04:30],13080.0,11620.6,0.2,0.2,0.0,0.2,0.1,0.0,,,,
[21/05/2020 05:00],13080.0,11620.6,48.9,48.9,49.0,50.5,47.4,49.0,,,,
[21/05/2020 05:30],13080.0,11620.6,268.0,268.0,268.0,273.0,262.0,268.0,,,,
[21/05/2020 06:00],13080.0,11620.6,531.0,531.0,531.0,538.0,524.0,531.0,,,,
[21/05/2020 06:30],13080.0,11620.6,926.0,926.0,926.0,939.0,914.0,926.0,,,,
[21/05/2020 07:00],13080.0,11620.6,1590.0,1590.0,1590.0,1610.0,1560.0,1590.0,,,,
[21/05/2020 07:30],13080.0,11620.6,1980.0,1980.0,1980.0,2000.0,1950.0,1980.0,,,,
[21/05/2020 08:00],13080.0,11620.6,2680.0,2680.0,2680.0,2710.0,2650.0,2680.0,,,,
[21/05/2020 08:30],13080.0,11620.6,3180.0,3180.0,3180.0,3210.0,3140.0,3180.0,,,,
[21/05/2020 09:00],13080.0,11620.6,3670.0,3670.0,3670.0,3710.0,3620.0,3670.0,,,,
[21/05/2020 09:30],13080.0,11620.6,5020.0,5020.0,5020.0,5070.0,4970.0,5020.0,,,,
[21/05/2020 10:00],13080.0,11620.6,6140.0,6140.0,6140.0,6190.0,6090.0,6140.0,,,,
[21/05/2020 10:30],13080.0,11620.6,7090.0,7090.0,7090.0,7130.0,7040.0,7090.0,,,,
[21/05/2020 11:00],13080.0,11620.6,8080.0,8080.0,8080.0,8120.0,8040.0,8080.0,,,,
[21/05/2020 11:30],13080.0,11620.6,8500.0,8500.0,8500.0,8540.0,8470.0,8500.0,,,,
[21/05/2020 12:00],13080.0,11620.6,8850.0,8850.0,8850.0,8890.0,8820.0,8850.0,,,,
[21/05/2020 12:30],13080.0,11620.6,9050.0,9050.0,9050.0,9080.0,9020.0,9050.0,,,,
[21/05/2020 13:00],13080.0,11620.6,9030.0,9030.0,9030.0,9060.0,9000.0,9030.0,,,,
[21/05/2020 13:30],13080.0,11620.6,8870.0,8870.0,8870.0,8900.0,8840.0,8870.0,,,,
[21/05/2020 14:00],13080.0,11620.6,8570.0,8570.0,8570.0,8600.0,8530.0,8570.0,,,,
[21/05/2020 14:30],13080.0,11620.6,8010.0,8010.0,8010.0,8050.0,7970.0,8010.0,,,,
[21/05/2020 15:00],13080.0,11620.6,7480.0,7480.0,7480.0,7520.0,7440.0,7480.0,,,,
[21/05/2020 15:30],13080.0,11620.6,6750.0,6750.0,6750.0,6790.0,6710.0,6750.0,,,,
[21/05/2020 16:00],13080.0,11620.6,5910.0,5910.0,5910.0,5960.0,5870.0,5910.0,,,,
[21/05/2020 16:30],13080.0,11620.6,4920.0,4920.0,4920.0,4960.0,4870.0,4920.0,,,,
[21/05/2020 17:00],13080.0,11620.6,3900.0,3900.0,3900.0,3940.0,3870.0,3900.0,,,,
[21/05/2020 17:30],13080.0,11620.6,2980.0,2980.0,2980.0,3010.0,2950.0,2980.0,,,,
[21/05/2020 18:00],13080.0,11620.6,2300.0,2300.0,2300.0,2320.0,2270.0,2300.0,,,,
[21/05/2020 18:30],13080.0,11620.6,1640.0,1640.0,1640.0,1660.0,1620.0,1640.0,,,,
[21/05/2020 19:00],13080.0,11620.6,890.0,890.0,890.0,902.0,879.0,890.0,,,,
[21/05/2020 19:30],13080.0,11620.6,448.0,448.0,448.0,453.0,443.0,448.0,,,,
[21/05/2020 20:00],13080.0,11620.6,152.0,152.0,152.0,154.0,150.0,152.0,,,,
[21/05/2020 20:30],13080.0,11620.6,8.9,8.9,9.0,9.3,8.4,9.0,,,,
[21/05/2020 21:00],13080.0,11620.6,0.8,0.8,1.0,1.0,0.6,1.0,,,,
[21/05/2020 21:30],13080.0,11620.6,0.1,0.1,0.0,0.1,0.1,0.0,,,,
[21/05/2020 22:00],13080.0,11620.6,0.0,0.0,0.0,0.1,0.0,0.0,,,,
[21/05/2020 22:30],13080.0,11620.6,0.0,0.0,0.0,0.1,0.0,0.0,,,,
[21/05/2020 23:00],13080.0,11620.6,0.0,0.0,0.0,0.1,0.0,0.0,,,,
[21/05/2020 23:30],13080.0,11620.6,0.0,0.0,0.0,0.1,0.0,0.0,,,,
[22/05/2020 00:00],13080.0,11620.6,0.0,0.0,0.0,0.1,0.0,0.0,,,,
[22/05/2020 00:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[22/05/2020 01:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[22/05/2020 01:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[22/05/2020 02:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[22/05/2020 02:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[22/05/2020 03:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
