Date (WET),DAY AHEAD NTC (to Great Britain),DAY AHEAD NTC (from Great Britain),BE to GB (from Belgium),FR to GB (from France),ISEM to GB (from ISEM),NL to GB (from Netherlands),NO to GB (from Norway),GB to BE (to Belgium),GB to FR (to France),GB to ISEM (to ISEM),GB to NL (to Netherlands),GB to NO (to Norway),NET IMPORT
,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW
[17/03/2020 13:00],,,1023,1875,479,950,,0,0,0,0,,4336
[17/03/2020 13:30],,,1023,1875,479,950,,0,0,0,0,,4336
[17/03/2020 14:00],,,921,1624,456,802,,0,0,0,0,,4140
[17/03/2020 14:30],,,921,1624,456,802,,0,0,0,0,,4140
[17/03/2020 15:00],,,1023,1421,342,937,,0,0,0,0,,4371
[17/03/2020 15:30],,,1023,1421,342,937,,0,0,0,0,,4371
[17/03/2020 16:00],,,1042,1419,267,919,,0,0,0,0,,4327
[17/03/2020 16:30],,,1042,1419,267,919,,0,0,0,0,,4327
[17/03/2020 17:00],,,1044,1419,112,886,,0,0,0,0,,4071
[17/03/2020 17:30],,,1044,1419,112,886,,0,0,0,0,,4071
[17/03/2020 18:00],,,1044,1419,14,979,,0,0,0,0,,4038
[17/03/2020 18:30],,,1044,1419,14,979,,0,0,0,0,,4038
[17/03/2020 19:00],,,1044,1419,0,942,,0,0,-111,0,,3596
[17/03/2020 19:30],,,1044,1419,0,942,,0,0,-111,0,,3596
[17/03/2020 20:00],,,1044,1419,0,943,,0,0,-411,0,,2861
[17/03/2020 20:30],,,1044,1419,0,943,,0,0,-411,0,,2861
[17/03/2020 21:00],,,948,1520,0,941,,0,0,-530,0,,905
[17/03/2020 21:30],,,948,1520,0,941,,0,0,-530,0,,905
[17/03/2020 22:00],,,822,1977,0,818,,0,0,-471,0,,715
[17/03/2020 22:30],,,822,1977,0,818,,0,0,-471,0,,715
[17/03/2020 23:00],,,722,2019,0,724,,0,0,-189,0,,2224
[17/03/2020 23:30],,,722,2019,0,724,,0,0,-189,0,,2224
[18/03/2020 00:00],,,722,2019,0,723,,0,0,0,0,,2410
[18/03/2020 00:30],,,722,2019,0,723,,0,0,0,0,,2410
[18/03/2020 01:00],,,722,2019,0,723,,0,0,0,0,,2425
[18/03/2020 01:30],,,722,2019,0,723,,0,0,0,0,,2425
[18/03/2020 02:00],,,722,2019,0,724,,0,0,0,0,,2473
[18/03/2020 02:30],,,722,2019,0,724,,0,0,0,0,,2473
[18/03/2020 03:00],,,722,2019,0,725,,0,0,0,0,,2474
[18/03/2020 03:30],,,722,2019,0,725,,0,0,0,0,,2474
[18/03/2020 04:00],,,721,2020,0,727,,0,0,0,0,,2475
[18/03/2020 04:30],,,721,2020,0,727,,0,0,0,0,,2475
[18/03/2020 05:00],,,771,2020,0,783,,0,0,0,0,,2682
[18/03/2020 05:30],,,771,2020,0,783,,0,0,0,0,,2682
[18/03/2020 06:00],,,1001,2021,0,996,,0,0,0,0,,3582
[18/03/2020 06:30],,,1001,2021,0,996,,0,0,0,0,,3582
[18/03/2020 07:00],,,1002,2021,0,850,,0,0,0,0,,3455
[18/03/2020 07:30],,,1002,2021,0,850,,0,0,0,0,,3455
[18/03/2020 08:00],,,1023,2022,0,1085,,0,0,0,0,,3673
[18/03/2020 08:30],,,1023,2022,0,1085,,0,0,0,0,,3673
[18/03/2020 09:00],,,1023,2021,0,1085,,0,0,0,0,,3673
[18/03/2020 09:30],,,1023,2021,0,1085,,0,0,0,0,,3673
[18/03/2020 10:00],,,1023,2022,0,1085,,0,0,0,0,,3673
[18/03/2020 10:30],,,1023,2022,0,1085,,0,0,0,0,,3673
[18/03/2020 11:00],,,1023,2021,0,1083,,0,0,0,0,,3710
[18/03/2020 11:30],,,1023,2021,0,1083,,0,0,0,0,,3710
[18/03/2020 12:00],,,1023,2021,0,1025,,0,0,0,0,,1852
[18/03/2020 12:30],,,1023,2021,0,1025,,0,0,0,0,,1852
[18/03/2020 13:00],,,1023,2021,0,1024,,0,0,0,0,,1937
[18/03/2020 13:30],,,1023,2021,0,1024,,0,0,0,0,,1937
[18/03/2020 14:00],,,1023,2021,0,1025,,0,0,0,0,,1899
[18/03/2020 14:30],,,1023,2021,0,1025,,0,0,0,0,,1899
[18/03/2020 15:00],,,1023,1924,0,1025,,0,0,0,0,,1924
[18/03/2020 15:30],,,1023,1924,0,1025,,0,0,0,0,,1924
[18/03/2020 16:00],,,1044,1924,0,1025,,0,0,0,0,,1707
[18/03/2020 16:30],,,1044,1924,0,1025,,0,0,0,0,,1707
[18/03/2020 17:00],,,1044,1924,0,1027,,0,0,0,0,,1733
[18/03/2020 17:30],,,1044,1924,0,1027,,0,0,0,0,,1733
[18/03/2020 18:00],,,1044,1924,0,1085,,0,0,0,0,,1676
[18/03/2020 18:30],,,1044,1924,0,1085,,0,0,0,0,,1676
[18/03/2020 19:00],,,1044,1924,0,1086,,0,0,0,0,,1676
[18/03/2020 19:30],,,1044,1924,0,1086,,0,0,0,0,,1676
[18/03/2020 20:00],,,1044,1923,0,1076,,0,0,0,0,,1666
[18/03/2020 20:30],,,1044,1923,0,1076,,0,0,0,0,,1666
[18/03/2020 21:00],,,1002,2019,0,899,,0,0,0,0,,1447
[18/03/2020 21:30],,,1002,2019,0,899,,0,0,0,0,,1447
[18/03/2020 22:00],,,1022,2020,0,1023,,0,0,0,0,,1591
[18/03/2020 22:30],,,1022,2020,0,1023,,0,0,0,0,,1591
[18/03/2020 23:00],,,972,2020,0,974,,0,0,0,0,,1492
[18/03/2020 23:30],,,972,2020,0,974,,0,0,0,0,,1492
[19/03/2020 00:00],,,972,2020,0,974,,0,0,0,0,,1492
[19/03/2020 00:30],,,972,2020,0,974,,0,0,0,0,,1492
[19/03/2020 01:00],,,972,2020,0,974,,0,0,0,0,,1517
[19/03/2020 01:30],,,972,2020,0,974,,0,0,0,0,,1517
[19/03/2020 02:00],,,972,2020,0,974,,0,0,0,0,,1547
[19/03/2020 02:30],,,972,2020,0,974,,0,0,0,0,,1547
[19/03/2020 03:00],,,972,2020,0,975,,0,0,0,0,,1511
[19/03/2020 03:30],,,972,2020,0,975,,0,0,0,0,,1511
[19/03/2020 04:00],,,972,2020,0,966,,0,0,0,0,,1489
[19/03/2020 04:30],,,972,2020,0,966,,0,0,0,0,,1489
[19/03/2020 05:00],,,1023,2022,0,782,,0,0,0,0,,1351
[19/03/2020 05:30],,,1023,2022,0,782,,0,0,0,0,,1351
[19/03/2020 06:00],,,1023,2022,0,878,,0,0,0,0,,1567
[19/03/2020 06:30],,,1023,2022,0,878,,0,0,0,0,,1567
[19/03/2020 07:00],,,1023,2021,0,1027,,0,0,0,0,,1891
[19/03/2020 07:30],,,1023,2021,0,1027,,0,0,0,0,,1891
[19/03/2020 08:00],,,1023,2022,0,1086,,0,0,0,0,,1716
[19/03/2020 08:30],,,1023,2022,0,1086,,0,0,0,0,,1716
[19/03/2020 09:00],,,1023,2022,0,1086,,0,0,0,0,,1655
[19/03/2020 09:30],,,1023,2022,0,1086,,0,0,0,0,,1655
[19/03/2020 10:00],,,1023,2024,0,1086,,0,0,0,0,,1655
[19/03/2020 10:30],,,1023,2024,0,1086,,0,0,0,0,,1655
[19/03/2020 11:00],,,1023,2022,0,1083,,0,0,0,0,,1690
[19/03/2020 11:30],,,1023,2022,0,1083,,0,0,0,0,,1690
[19/03/2020 12:00],,,1023,2020,0,1025,,0,0,0,0,,1887
[19/03/2020 12:30],,,1023,2020,0,1025,,0,0,0,0,,1887
[19/03/2020 13:00],,,1023,2020,0,1025,,0,0,0,0,,2099
[19/03/2020 13:30],,,1023,2020,0,1025,,0,0,0,0,,2099
[19/03/2020 14:00],,,1023,2021,0,1025,,0,0,0,0,,2232
[19/03/2020 14:30],,,1023,2021,0,1025,,0,0,0,0,,2232
[19/03/2020 15:00],,,1023,1924,0,1025,,0,0,0,0,,2240
[19/03/2020 15:30],,,1023,1924,0,1025,,0,0,0,0,,2240
[19/03/2020 16:00],,,1044,1923,0,1025,,0,0,0,0,,2171
[19/03/2020 16:30],,,1044,1923,0,1025,,0,0,0,0,,2171
[19/03/2020 17:00],,,1044,1923,0,1027,,0,0,0,0,,2162
[19/03/2020 17:30],,,1044,1923,0,1027,,0,0,0,0,,2162
[19/03/2020 18:00],,,1044,1923,0,1086,,0,0,0,0,,2221
[19/03/2020 18:30],,,1044,1923,0,1086,,0,0,0,0,,2221
[19/03/2020 19:00],,,1044,1923,0,1086,,0,0,0,0,,2221
[19/03/2020 19:30],,,1044,1923,0,1086,,0,0,0,0,,2221
[19/03/2020 20:00],,,1044,1923,0,1086,,0,0,0,0,,2221
[19/03/2020 20:30],,,1044,1923,0,1086,,0,0,0,0,,2221
[19/03/2020 21:00],,,1023,2021,0,1083,,0,0,0,0,,2208
[19/03/2020 21:30],,,1023,2021,0,1083,,0,0,0,0,,2208
[19/03/2020 22:00],,,905,2022,0,1023,,0,0,0,0,,2087
[19/03/2020 22:30],,,905,2022,0,1023,,0,0,0,0,,2087
[19/03/2020 23:00],,,972,2022,0,971,,0,0,0,0,,1920
[19/03/2020 23:30],,,972,2022,0,971,,0,0,0,0,,1920
[20/03/2020 00:00],,,972,2022,0,911,,0,0,0,0,,1738
[20/03/2020 00:30],,,972,2022,0,911,,0,0,0,0,,1738
[20/03/2020 01:00],,,972,2021,0,974,,0,0,0,0,,1891
[20/03/2020 01:30],,,972,2021,0,974,,0,0,0,0,,1891
[20/03/2020 02:00],,,972,2022,0,974,,0,0,0,0,,1972
[20/03/2020 02:30],,,972,2022,0,974,,0,0,0,0,,1972
[20/03/2020 03:00],,,971,2021,0,971,,0,0,0,0,,1895
[20/03/2020 03:30],,,971,2021,0,971,,0,0,0,0,,1895
[20/03/2020 04:00],,,721,2020,0,881,,0,0,0,0,,1536
[20/03/2020 04:30],,,721,2020,0,881,,0,0,0,0,,1536
[20/03/2020 05:00],,,999,2020,0,134,,0,0,0,0,,1113
[20/03/2020 05:30],,,999,2020,0,134,,0,0,0,0,,1113
[20/03/2020 06:00],,,1023,2020,0,1,,0,0,0,0,,1162
[20/03/2020 06:30],,,1023,2020,0,1,,0,0,0,0,,1162
[20/03/2020 07:00],,,991,2019,0,851,,0,0,0,0,,2067
[20/03/2020 07:30],,,991,2019,0,851,,0,0,0,0,,2067
[20/03/2020 08:00],,,1023,2019,0,1085,,0,0,0,0,,2129
[20/03/2020 08:30],,,1023,2019,0,1085,,0,0,0,0,,2129
[20/03/2020 09:00],,,1023,2020,0,1086,,0,0,0,0,,2038
[20/03/2020 09:30],,,1023,2020,0,1086,,0,0,0,0,,2038
[20/03/2020 10:00],,,1023,2020,0,1086,,0,0,0,0,,1840
[20/03/2020 10:30],,,1023,2020,0,1086,,0,0,0,0,,1840
[20/03/2020 11:00],,,1023,2019,0,1083,,0,0,0,0,,1669
[20/03/2020 11:30],,,1023,2019,0,1083,,0,0,0,0,,1669
[20/03/2020 12:00],,,1023,2019,0,1025,,0,0,0,0,,1679
[20/03/2020 12:30],,,1023,2019,0,1025,,0,0,0,0,,1679
[20/03/2020 13:00],,,1024,1923,0,1015,,0,0,0,0,,1684
[20/03/2020 13:30],,,1024,1923,0,1015,,0,0,0,0,,1684
[20/03/2020 14:00],,,1024,1822,0,1024,,0,0,0,0,,1703
[20/03/2020 14:30],,,1024,1822,0,1024,,0,0,0,0,,1703
[20/03/2020 15:00],,,1024,1624,0,1025,,0,0,0,0,,1748
[20/03/2020 15:30],,,1024,1624,0,1025,,0,0,0,0,,1748
[20/03/2020 16:00],,,1044,1622,0,1025,,0,0,0,0,,1821
[20/03/2020 16:30],,,1044,1622,0,1025,,0,0,0,0,,1821
[20/03/2020 17:00],,,1044,1622,0,1027,,0,0,0,0,,1997
[20/03/2020 17:30],,,1044,1622,0,1027,,0,0,0,0,,1997
[20/03/2020 18:00],,,1044,1518,0,1086,,0,0,0,0,,2262
[20/03/2020 18:30],,,1044,1518,0,1086,,0,0,0,0,,2262
[20/03/2020 19:00],,,1044,1518,0,1086,,0,0,0,0,,2376
[20/03/2020 19:30],,,1044,1518,0,1086,,0,0,0,0,,2376
[20/03/2020 20:00],,,1044,1419,0,1081,,0,0,0,0,,2372
[20/03/2020 20:30],,,1044,1419,0,1081,,0,0,0,0,,2372
[20/03/2020 21:00],,,973,1418,0,973,,0,0,0,0,,2193
[20/03/2020 21:30],,,973,1418,0,973,,0,0,0,0,,2193
[20/03/2020 22:00],,,922,1217,0,919,,0,0,0,0,,2088
[20/03/2020 22:30],,,922,1217,0,919,,0,0,0,0,,2088
[20/03/2020 23:00],,,821,1514,0,823,,0,0,0,0,,1854
[20/03/2020 23:30],,,821,1514,0,823,,0,0,0,0,,1854
[21/03/2020 00:00],,,821,1619,0,823,,0,0,0,0,,1741
[21/03/2020 00:30],,,821,1619,0,823,,0,0,0,0,,1741
[21/03/2020 01:00],,,820,1212,0,821,,0,0,0,0,,1738
[21/03/2020 01:30],,,820,1212,0,821,,0,0,0,0,,1738
[21/03/2020 02:00],,,770,532,0,772,,0,0,0,0,,1639
[21/03/2020 02:30],,,770,532,0,772,,0,0,0,0,,1639
[21/03/2020 03:00],,,770,618,0,770,,0,0,0,0,,1637
[21/03/2020 03:30],,,770,618,0,770,,0,0,0,0,,1637
[21/03/2020 04:00],,,720,518,0,722,,0,0,0,0,,1539
[21/03/2020 04:30],,,720,518,0,722,,0,0,0,0,,1539
[21/03/2020 05:00],,,722,0,0,724,,0,-12,0,0,,1543
[21/03/2020 05:30],,,722,0,0,724,,0,-12,0,0,,1543
[21/03/2020 06:00],,,771,31,0,772,,0,0,0,0,,1640
[21/03/2020 06:30],,,771,31,0,772,,0,0,0,0,,1640
[21/03/2020 07:00],,,771,590,0,774,,0,0,0,0,,1642
[21/03/2020 07:30],,,771,590,0,774,,0,0,0,0,,1642
[21/03/2020 08:00],,,822,1788,0,824,,0,0,0,0,,1742
[21/03/2020 08:30],,,822,1788,0,824,,0,0,0,0,,1742
[21/03/2020 09:00],,,820,2018,0,814,,0,0,0,0,,1731
[21/03/2020 09:30],,,820,2018,0,814,,0,0,0,0,,1731
[21/03/2020 10:00],,,722,2020,0,621,,0,0,0,0,,1440
[21/03/2020 10:30],,,722,2020,0,621,,0,0,0,0,,1440
[21/03/2020 11:00],,,722,2020,0,507,,0,0,0,0,,1285
[21/03/2020 11:30],,,722,2020,0,507,,0,0,0,0,,1285
[21/03/2020 12:00],,,722,1823,0,150,,0,0,0,0,,703
[21/03/2020 12:30],,,722,1823,0,150,,0,0,0,0,,703
[21/03/2020 13:00],,,722,1720,0,672,,0,0,0,0,,969
[21/03/2020 13:30],,,722,1720,0,672,,0,0,0,0,,969
[21/03/2020 14:00],,,716,1718,0,628,,0,0,0,0,,890
[21/03/2020 14:30],,,716,1718,0,628,,0,0,0,0,,890
[21/03/2020 15:00],,,722,1422,0,682,,0,0,0,0,,950
[21/03/2020 15:30],,,722,1422,0,682,,0,0,0,0,,950
[21/03/2020 16:00],,,922,1419,0,879,,0,0,0,0,,1347
[21/03/2020 16:30],,,922,1419,0,879,,0,0,0,0,,1347
[21/03/2020 17:00],,,1023,1419,0,1023,,0,0,0,0,,1593
[21/03/2020 17:30],,,1023,1419,0,1023,,0,0,0,0,,1593
[21/03/2020 18:00],,,1023,1419,0,1024,,0,0,0,0,,1593
[21/03/2020 18:30],,,1023,1419,0,1024,,0,0,0,0,,1593
[21/03/2020 19:00],,,1023,1419,0,1020,,0,0,0,0,,1589
[21/03/2020 19:30],,,1023,1419,0,1020,,0,0,0,0,,1589
[21/03/2020 20:00],,,922,1419,0,921,,0,0,0,0,,1389
[21/03/2020 20:30],,,922,1419,0,921,,0,0,0,0,,1389
[21/03/2020 21:00],,,872,1419,0,874,,0,0,0,0,,1292
[21/03/2020 21:30],,,872,1419,0,874,,0,0,0,0,,1292
[21/03/2020 22:00],,,872,1419,0,862,,0,0,0,0,,1279
[21/03/2020 22:30],,,872,1419,0,862,,0,0,0,0,,1279
[21/03/2020 23:00],,,722,1419,0,591,,0,0,0,0,,859
[21/03/2020 23:30],,,722,1419,0,591,,0,0,0,0,,859
[22/03/2020 00:00],,,721,1419,0,674,,0,0,0,0,,941
[22/03/2020 00:30],,,721,1419,0,674,,0,0,0,0,,941
[22/03/2020 01:00],,,721,1621,0,723,,0,0,0,0,,1029
[22/03/2020 01:30],,,721,1621,0,723,,0,0,0,0,,1029
[22/03/2020 02:00],,,722,1622,0,723,,0,0,0,0,,1109
[22/03/2020 02:30],,,722,1622,0,723,,0,0,0,0,,1109
[22/03/2020 03:00],,,722,1619,0,723,,0,0,0,0,,1152
[22/03/2020 03:30],,,722,1619,0,723,,0,0,0,0,,1152
[22/03/2020 04:00],,,723,1087,0,722,,0,0,0,0,,1207
[22/03/2020 04:30],,,723,1087,0,722,,0,0,0,0,,1207
[22/03/2020 05:00],,,722,1077,0,723,,0,0,0,0,,1240
[22/03/2020 05:30],,,722,1077,0,723,,0,0,0,0,,1240
[22/03/2020 06:00],,,722,1167,0,722,,0,0,0,0,,1363
[22/03/2020 06:30],,,722,1167,0,722,,0,0,0,0,,1363
[22/03/2020 07:00],,,721,896,0,714,,0,0,0,0,,1485
[22/03/2020 07:30],,,721,896,0,714,,0,0,0,0,,1485
[22/03/2020 08:00],,,722,1989,0,719,,0,0,0,0,,1288
[22/03/2020 08:30],,,722,1989,0,719,,0,0,0,0,,1288
[22/03/2020 09:00],,,821,2020,0,816,,0,0,0,0,,1398
[22/03/2020 09:30],,,821,2020,0,816,,0,0,0,0,,1398
[22/03/2020 10:00],,,821,2020,0,820,,0,0,0,0,,1196
[22/03/2020 10:30],,,821,2020,0,820,,0,0,0,0,,1196
[22/03/2020 11:00],,,821,2019,31,815,,0,0,0,0,,1223
[22/03/2020 11:30],,,821,2019,31,815,,0,0,0,0,,1223
[22/03/2020 12:00],,,821,2018,0,566,,0,0,0,0,,1150
[22/03/2020 12:30],,,821,2018,0,566,,0,0,0,0,,1150
[22/03/2020 13:00],,,820,1722,0,562,,0,0,-18,0,,1260
[22/03/2020 13:30],,,820,1722,0,562,,0,0,-18,0,,1260
[22/03/2020 14:00],,,821,1623,0,488,,0,0,-6,0,,1216
[22/03/2020 14:30],,,821,1623,0,488,,0,0,-6,0,,1216
[22/03/2020 15:00],,,822,1518,105,783,,0,0,0,0,,1799
[22/03/2020 15:30],,,822,1518,105,783,,0,0,0,0,,1799
[22/03/2020 16:00],,,1043,1420,104,1023,,0,0,0,0,,2301
[22/03/2020 16:30],,,1043,1420,104,1023,,0,0,0,0,,2301
[22/03/2020 17:00],,,1044,1419,22,1026,,0,0,0,0,,2193
[22/03/2020 17:30],,,1044,1419,22,1026,,0,0,0,0,,2193
[22/03/2020 18:00],,,1044,1419,0,1084,,0,0,0,0,,2080
[22/03/2020 18:30],,,1044,1419,0,1084,,0,0,0,0,,2080
[22/03/2020 19:00],,,1044,1376,52,1082,,0,0,0,0,,2253
[22/03/2020 19:30],,,1044,1376,52,1082,,0,0,0,0,,2253
[22/03/2020 20:00],,,1023,1419,79,1018,,0,0,0,0,,2244
[22/03/2020 20:30],,,1023,1419,79,1018,,0,0,0,0,,2244
[22/03/2020 21:00],,,872,1518,211,872,,0,0,0,0,,2083
[22/03/2020 21:30],,,872,1518,211,872,,0,0,0,0,,2083
[22/03/2020 22:00],,,820,1817,420,821,,0,0,0,0,,2142
[22/03/2020 22:30],,,820,1817,420,821,,0,0,0,0,,2142
[22/03/2020 23:00],,,771,2017,147,770,,0,0,0,0,,1781
[22/03/2020 23:30],,,771,2017,147,770,,0,0,0,0,,1781
[23/03/2020 00:00],,,722,2018,142,723,,0,0,0,0,,1467
[23/03/2020 00:30],,,722,2018,142,723,,0,0,0,0,,1467
[23/03/2020 01:00],,,721,2019,204,723,,0,0,0,0,,1664
