Date (WET),DLH,Dynamic Containment,Dynamic FFR,EFR,Fast Reserve,LFS,MFR High,MFR Primary,MFR Secondary,Static FFR,STOR (DAY AHEAD),STOR (HISTORIC)
,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW
[17/01/2020 08:00],67.0,,444.0,201.0,490.0,28.0,448.8,312.2,193.0,0.0,,1079.0
[17/01/2020 08:30],67.0,,444.0,201.0,490.0,28.0,448.8,312.2,193.0,0.0,,1079.0
[17/01/2020 09:00],67.0,,444.0,201.0,490.0,28.0,448.8,312.2,193.0,0.0,,1079.0
[17/01/2020 09:30],67.0,,444.0,201.0,490.0,28.0,448.8,312.2,193.0,0.0,,1079.0
[17/01/2020 10:00],67.0,,444.0,201.0,490.0,28.0,448.8,312.2,193.0,0.0,,1079.0
[17/01/2020 10:30],67.0,,444.0,201.0,490.0,28.0,448.8,312.2,193.0,0.0,,1079.0
[17/01/2020 11:00],70.0,,443.0,201.0,490.0,27.0,448.8,312.2,193.0,0.0,,1079.0
[17/01/2020 11:30],70.0,,443.0,201.0,490.0,27.0,448.8,312.2,193.0,0.0,,1079.0
[17/01/2020 12:00],70.0,,423.0,201.0,490.0,27.0,448.8,312.2,193.0,0.0,,1079.0
[17/01/2020 12:30],70.0,,423.0,201.0,490.0,27.0,448.8,312.2,193.0,0.0,,1079.0
[17/01/2020 13:00],70.0,,423.0,201.0,490.0,27.0,448.8,312.2,193.0,0.0,,0.0
[17/01/2020 13:30],70.0,,423.0,201.0,490.0,27.0,448.8,312.2,193.0,0.0,,0.0
[17/01/2020 14:00],70.0,,423.0,201.0,490.0,27.0,448.8,312.2,193.0,0.0,,0.0
[17/01/2020 14:30],70.0,,423.0,201.0,490.0,27.0,448.8,312.2,193.0,0.0,,0.0
[17/01/2020 15:00],10.0,,434.0,201.0,160.0,23.0,448.8,312.2,193.0,0.0,,0.0
[17/01/2020 15:30],10.0,,434.0,201.0,160.0,23.0,448.8,312.2,193.0,0.0,,0.0
[17/01/2020 16:00],10.0,,434.0,201.0,160.0,23.0,448.8,312.2,193.0,0.0,,1079.0
[17/01/2020 16:30],10.0,,434.0,201.0,160.0,23.0,448.8,312.2,193.0,0.0,,1079.0
[17/01/2020 17:00],10.0,,434.0,151.0,160.0,23.0,448.8,312.2,193.0,0.0,,1079.0
[17/01/2020 17:30],10.0,,434.0,151.0,160.0,23.0,448.8,312.2,193.0,0.0,,1079.0
[17/01/2020 18:00],10.0,,434.0,151.0,160.0,23.0,448.8,312.2,193.0,0.0,,1079.0
[17/01/2020 18:30],10.0,,434.0,151.0,160.0,23.0,448.8,312.2,193.0,0.0,,1079.0
[17/01/2020 19:00],35.0,,445.0,151.0,490.0,32.0,448.8,312.2,193.0,15.0,,1079.0
[17/01/2020 19:30],35.0,,445.0,151.0,490.0,32.0,448.8,312.2,193.0,15.0,,1079.0
[17/01/2020 20:00],35.0,,445.0,201.0,490.0,32.0,448.8,312.2,193.0,15.0,,1079.0
[17/01/2020 20:30],35.0,,445.0,201.0,490.0,32.0,448.8,312.2,193.0,15.0,,0.0
[17/01/2020 21:00],35.0,,445.0,201.0,490.0,32.0,448.8,312.2,193.0,15.0,,0.0
[17/01/2020 21:30],35.0,,445.0,201.0,490.0,32.0,448.8,312.2,193.0,15.0,,0.0
[17/01/2020 22:00],35.0,,445.0,201.0,490.0,32.0,448.8,312.2,193.0,15.0,,0.0
[17/01/2020 22:30],35.0,,445.0,201.0,490.0,32.0,448.8,312.2,193.0,15.0,,0.0
[17/01/2020 23:00],100.0,,409.0,201.0,94.0,39.0,448.8,312.2,193.0,0.0,,0.0
[17/01/2020 23:30],100.0,,409.0,201.0,94.0,39.0,448.8,312.2,193.0,0.0,,0.0
[18/01/2020 00:00],100.0,,407.0,201.0,94.0,35.0,434.5,281.0,183.7,15.0,,0.0
[18/01/2020 00:30],100.0,,407.0,201.0,94.0,35.0,434.5,281.0,183.7,15.0,,0.0
[18/01/2020 01:00],100.0,,407.0,201.0,94.0,35.0,434.5,281.0,183.7,15.0,,0.0
[18/01/2020 01:30],100.0,,407.0,201.0,94.0,35.0,434.5,281.0,183.7,15.0,,0.0
[18/01/2020 02:00],100.0,,407.0,201.0,94.0,35.0,434.5,281.0,183.7,15.0,,0.0
[18/01/2020 02:30],100.0,,407.0,201.0,94.0,35.0,434.5,281.0,183.7,15.0,,0.0
[18/01/2020 03:00],100.0,,407.0,201.0,94.0,36.0,434.5,281.0,183.7,15.0,,0.0
[18/01/2020 03:30],100.0,,407.0,201.0,94.0,36.0,434.5,281.0,183.7,15.0,,0.0
[18/01/2020 04:00],100.0,,407.0,201.0,94.0,36.0,434.5,281.0,183.7,15.0,,0.0
[18/01/2020 04:30],100.0,,407.0,201.0,94.0,36.0,434.5,281.0,183.7,15.0,,0.0
[18/01/2020 05:00],100.0,,407.0,201.0,94.0,36.0,434.5,281.0,183.7,15.0,,0.0
[18/01/2020 05:30],100.0,,407.0,201.0,94.0,36.0,434.5,281.0,183.7,15.0,,0.0
[18/01/2020 06:00],100.0,,407.0,201.0,94.0,36.0,434.5,281.0,183.7,15.0,,1079.0
[18/01/2020 06:30],100.0,,407.0,201.0,94.0,36.0,434.5,281.0,183.7,15.0,,1079.0
[18/01/2020 07:00],93.0,,422.0,201.0,490.0,34.0,434.5,281.0,183.7,15.0,,1079.0
[18/01/2020 07:30],93.0,,422.0,201.0,490.0,34.0,434.5,281.0,183.7,15.0,,1079.0
[18/01/2020 08:00],93.0,,422.0,201.0,490.0,34.0,434.5,281.0,183.7,15.0,,1079.0
[18/01/2020 08:30],93.0,,422.0,201.0,490.0,34.0,434.5,281.0,183.7,15.0,,1079.0
[18/01/2020 09:00],93.0,,422.0,201.0,490.0,34.0,434.5,281.0,183.7,15.0,,1079.0
[18/01/2020 09:30],93.0,,422.0,201.0,490.0,34.0,434.5,281.0,183.7,15.0,,1079.0
[18/01/2020 10:00],93.0,,422.0,201.0,490.0,34.0,434.5,281.0,183.7,15.0,,1079.0
[18/01/2020 10:30],93.0,,422.0,201.0,490.0,34.0,434.5,281.0,183.7,15.0,,1079.0
[18/01/2020 11:00],93.0,,421.0,201.0,490.0,34.0,434.5,281.0,183.7,15.0,,1079.0
[18/01/2020 11:30],93.0,,421.0,201.0,490.0,34.0,434.5,281.0,183.7,15.0,,1079.0
[18/01/2020 12:00],93.0,,401.0,201.0,490.0,34.0,434.5,281.0,183.7,15.0,,1079.0
[18/01/2020 12:30],93.0,,401.0,201.0,490.0,34.0,434.5,281.0,183.7,15.0,,1079.0
[18/01/2020 13:00],93.0,,401.0,201.0,490.0,34.0,434.5,281.0,183.7,15.0,,0.0
[18/01/2020 13:30],93.0,,401.0,201.0,490.0,34.0,434.5,281.0,183.7,15.0,,0.0
[18/01/2020 14:00],93.0,,401.0,201.0,490.0,34.0,434.5,281.0,183.7,15.0,,0.0
[18/01/2020 14:30],93.0,,401.0,201.0,490.0,34.0,434.5,281.0,183.7,15.0,,0.0
[18/01/2020 15:00],43.0,,516.0,201.0,160.0,30.0,434.5,281.0,183.7,15.0,,0.0
[18/01/2020 15:30],43.0,,516.0,201.0,160.0,30.0,434.5,281.0,183.7,15.0,,0.0
[18/01/2020 16:00],43.0,,516.0,201.0,160.0,30.0,434.5,281.0,183.7,15.0,,1079.0
[18/01/2020 16:30],43.0,,516.0,201.0,160.0,30.0,434.5,281.0,183.7,15.0,,1079.0
[18/01/2020 17:00],43.0,,516.0,151.0,160.0,30.0,434.5,281.0,183.7,15.0,,1079.0
[18/01/2020 17:30],43.0,,516.0,151.0,160.0,30.0,434.5,281.0,183.7,15.0,,1079.0
[18/01/2020 18:00],43.0,,516.0,151.0,160.0,30.0,434.5,281.0,183.7,15.0,,1079.0
[18/01/2020 18:30],43.0,,516.0,151.0,160.0,30.0,434.5,281.0,183.7,15.0,,1079.0
[18/01/2020 19:00],31.0,,462.0,151.0,490.0,33.0,434.5,281.0,183.7,15.0,,1079.0
[18/01/2020 19:30],31.0,,462.0,151.0,490.0,33.0,434.5,281.0,183.7,15.0,,1079.0
[18/01/2020 20:00],31.0,,462.0,201.0,490.0,33.0,434.5,281.0,183.7,15.0,,1079.0
[18/01/2020 20:30],31.0,,462.0,201.0,490.0,33.0,434.5,281.0,183.7,15.0,,0.0
[18/01/2020 21:00],31.0,,462.0,201.0,490.0,33.0,434.5,281.0,183.7,15.0,,0.0
[18/01/2020 21:30],31.0,,462.0,201.0,490.0,33.0,434.5,281.0,183.7,15.0,,0.0
[18/01/2020 22:00],31.0,,462.0,201.0,490.0,33.0,434.5,281.0,183.7,15.0,,0.0
[18/01/2020 22:30],31.0,,462.0,201.0,490.0,33.0,434.5,281.0,183.7,15.0,,0.0
[18/01/2020 23:00],100.0,,407.0,201.0,94.0,35.0,434.5,281.0,183.7,15.0,,0.0
[18/01/2020 23:30],100.0,,407.0,201.0,94.0,35.0,434.5,281.0,183.7,15.0,,0.0
[19/01/2020 00:00],100.0,,407.0,201.0,94.0,33.0,402.9,295.4,202.6,15.0,,0.0
[19/01/2020 00:30],100.0,,407.0,201.0,94.0,33.0,402.9,295.4,202.6,15.0,,0.0
[19/01/2020 01:00],100.0,,407.0,201.0,94.0,33.0,402.9,295.4,202.6,15.0,,0.0
[19/01/2020 01:30],100.0,,407.0,201.0,94.0,33.0,402.9,295.4,202.6,15.0,,0.0
[19/01/2020 02:00],100.0,,407.0,201.0,94.0,33.0,402.9,295.4,202.6,15.0,,0.0
[19/01/2020 02:30],100.0,,407.0,201.0,94.0,33.0,402.9,295.4,202.6,15.0,,0.0
[19/01/2020 03:00],100.0,,407.0,201.0,94.0,34.0,402.9,295.4,202.6,15.0,,0.0
[19/01/2020 03:30],100.0,,407.0,201.0,94.0,34.0,402.9,295.4,202.6,15.0,,0.0
[19/01/2020 04:00],100.0,,407.0,201.0,94.0,34.0,402.9,295.4,202.6,15.0,,0.0
[19/01/2020 04:30],100.0,,407.0,201.0,94.0,34.0,402.9,295.4,202.6,15.0,,0.0
[19/01/2020 05:00],100.0,,407.0,201.0,94.0,34.0,402.9,295.4,202.6,15.0,,0.0
[19/01/2020 05:30],100.0,,407.0,201.0,94.0,34.0,402.9,295.4,202.6,15.0,,0.0
[19/01/2020 06:00],100.0,,407.0,201.0,94.0,34.0,402.9,295.4,202.6,15.0,,0.0
[19/01/2020 06:30],100.0,,407.0,201.0,94.0,34.0,402.9,295.4,202.6,15.0,,0.0
[19/01/2020 07:00],90.0,,422.0,201.0,490.0,33.0,402.9,295.4,202.6,15.0,,0.0
[19/01/2020 07:30],90.0,,422.0,201.0,490.0,33.0,402.9,295.4,202.6,15.0,,0.0
[19/01/2020 08:00],90.0,,422.0,201.0,490.0,33.0,402.9,295.4,202.6,15.0,,0.0
[19/01/2020 08:30],90.0,,422.0,201.0,490.0,33.0,402.9,295.4,202.6,15.0,,0.0
[19/01/2020 09:00],90.0,,422.0,201.0,490.0,33.0,402.9,295.4,202.6,15.0,,0.0
[19/01/2020 09:30],90.0,,422.0,201.0,490.0,33.0,402.9,295.4,202.6,15.0,,0.0
[19/01/2020 10:00],90.0,,422.0,201.0,490.0,33.0,402.9,295.4,202.6,15.0,,0.0
[19/01/2020 10:30],90.0,,422.0,201.0,490.0,33.0,402.9,295.4,202.6,15.0,,1079.0
[19/01/2020 11:00],88.0,,421.0,201.0,490.0,34.0,402.9,295.4,202.6,15.0,,1079.0
[19/01/2020 11:30],88.0,,421.0,201.0,490.0,34.0,402.9,295.4,202.6,15.0,,1079.0
[19/01/2020 12:00],88.0,,401.0,201.0,490.0,34.0,402.9,295.4,202.6,15.0,,1079.0
[19/01/2020 12:30],88.0,,401.0,201.0,490.0,34.0,402.9,295.4,202.6,15.0,,1079.0
[19/01/2020 13:00],88.0,,401.0,201.0,490.0,34.0,402.9,295.4,202.6,15.0,,1079.0
[19/01/2020 13:30],88.0,,401.0,201.0,490.0,34.0,402.9,295.4,202.6,15.0,,0.0
[19/01/2020 14:00],88.0,,401.0,201.0,490.0,34.0,402.9,295.4,202.6,15.0,,0.0
[19/01/2020 14:30],88.0,,401.0,201.0,490.0,34.0,402.9,295.4,202.6,15.0,,0.0
[19/01/2020 15:00],44.0,,516.0,201.0,160.0,29.0,402.9,295.4,202.6,15.0,,0.0
[19/01/2020 15:30],44.0,,516.0,201.0,160.0,29.0,402.9,295.4,202.6,15.0,,0.0
[19/01/2020 16:00],44.0,,516.0,201.0,160.0,29.0,402.9,295.4,202.6,15.0,,1079.0
[19/01/2020 16:30],44.0,,516.0,201.0,160.0,29.0,402.9,295.4,202.6,15.0,,1079.0
[19/01/2020 17:00],44.0,,516.0,151.0,160.0,29.0,402.9,295.4,202.6,15.0,,1079.0
[19/01/2020 17:30],44.0,,516.0,151.0,160.0,29.0,402.9,295.4,202.6,15.0,,1079.0
[19/01/2020 18:00],44.0,,516.0,151.0,160.0,29.0,402.9,295.4,202.6,15.0,,1079.0
[19/01/2020 18:30],44.0,,516.0,151.0,160.0,29.0,402.9,295.4,202.6,15.0,,1079.0
[19/01/2020 19:00],34.0,,462.0,151.0,490.0,32.0,402.9,295.4,202.6,15.0,,1079.0
[19/01/2020 19:30],34.0,,462.0,151.0,490.0,32.0,402.9,295.4,202.6,15.0,,0.0
[19/01/2020 20:00],34.0,,462.0,201.0,490.0,32.0,402.9,295.4,202.6,15.0,,0.0
[19/01/2020 20:30],34.0,,462.0,201.0,490.0,32.0,402.9,295.4,202.6,15.0,,0.0
[19/01/2020 21:00],34.0,,462.0,201.0,490.0,32.0,402.9,295.4,202.6,15.0,,0.0
[19/01/2020 21:30],34.0,,462.0,201.0,490.0,32.0,402.9,295.4,202.6,15.0,,0.0
[19/01/2020 22:00],34.0,,462.0,201.0,490.0,32.0,402.9,295.4,202.6,15.0,,0.0
[19/01/2020 22:30],34.0,,462.0,201.0,490.0,32.0,402.9,295.4,202.6,15.0,,0.0
[19/01/2020 23:00],100.0,,407.0,201.0,94.0,33.0,402.9,295.4,202.6,15.0,,0.0
[19/01/2020 23:30],100.0,,407.0,201.0,94.0,33.0,402.9,295.4,202.6,15.0,,0.0
[20/01/2020 00:00],92.0,,409.0,201.0,94.0,32.0,440.5,287.3,187.4,0.0,,0.0
[20/01/2020 00:30],92.0,,409.0,201.0,94.0,32.0,440.5,287.3,187.4,0.0,,0.0
[20/01/2020 01:00],92.0,,409.0,201.0,94.0,32.0,440.5,287.3,187.4,0.0,,0.0
[20/01/2020 01:30],92.0,,409.0,201.0,94.0,32.0,440.5,287.3,187.4,0.0,,0.0
[20/01/2020 02:00],92.0,,409.0,201.0,94.0,32.0,440.5,287.3,187.4,0.0,,0.0
[20/01/2020 02:30],92.0,,409.0,201.0,94.0,32.0,440.5,287.3,187.4,0.0,,0.0
[20/01/2020 03:00],92.0,,409.0,201.0,94.0,38.0,440.5,287.3,187.4,0.0,,0.0
[20/01/2020 03:30],92.0,,409.0,201.0,94.0,38.0,440.5,287.3,187.4,0.0,,0.0
[20/01/2020 04:00],92.0,,409.0,201.0,94.0,38.0,440.5,287.3,187.4,0.0,,0.0
[20/01/2020 04:30],92.0,,409.0,201.0,94.0,38.0,440.5,287.3,187.4,0.0,,0.0
[20/01/2020 05:00],92.0,,409.0,201.0,94.0,38.0,440.5,287.3,187.4,0.0,,0.0
[20/01/2020 05:30],92.0,,409.0,201.0,94.0,38.0,440.5,287.3,187.4,0.0,,0.0
[20/01/2020 06:00],92.0,,409.0,201.0,94.0,38.0,440.5,287.3,187.4,0.0,,1079.0
[20/01/2020 06:30],92.0,,409.0,201.0,94.0,38.0,440.5,287.3,187.4,0.0,,1079.0
[20/01/2020 07:00],77.0,,444.0,201.0,490.0,33.0,440.5,287.3,187.4,0.0,,1079.0
[20/01/2020 07:30],77.0,,444.0,201.0,490.0,33.0,440.5,287.3,187.4,0.0,,1079.0
[20/01/2020 08:00],77.0,,444.0,201.0,490.0,33.0,441.4,287.3,189.2,0.0,,1079.0
[20/01/2020 08:30],77.0,,444.0,201.0,490.0,33.0,441.4,287.3,189.2,0.0,,1079.0
[20/01/2020 09:00],77.0,,444.0,201.0,490.0,33.0,441.4,288.8,189.2,0.0,,1079.0
[20/01/2020 09:30],77.0,,444.0,201.0,490.0,33.0,441.4,288.8,189.2,0.0,,1079.0
[20/01/2020 10:00],77.0,,444.0,201.0,490.0,33.0,441.4,288.8,189.2,0.0,,1079.0
[20/01/2020 10:30],77.0,,444.0,201.0,490.0,33.0,441.4,288.8,189.2,0.0,,1079.0
[20/01/2020 11:00],72.0,,443.0,201.0,490.0,32.0,441.4,288.8,189.2,0.0,,1079.0
[20/01/2020 11:30],72.0,,443.0,201.0,490.0,32.0,441.4,288.8,189.2,0.0,,1079.0
[20/01/2020 12:00],72.0,,423.0,201.0,490.0,32.0,441.4,288.8,189.2,0.0,,1079.0
[20/01/2020 12:30],72.0,,423.0,201.0,490.0,32.0,441.4,288.8,189.2,0.0,,1079.0
[20/01/2020 13:00],72.0,,423.0,201.0,490.0,32.0,441.4,288.8,189.2,0.0,,0.0
[20/01/2020 13:30],72.0,,423.0,201.0,490.0,32.0,441.4,288.8,189.2,0.0,,0.0
[20/01/2020 14:00],72.0,,423.0,201.0,490.0,32.0,441.4,288.8,189.2,0.0,,0.0
[20/01/2020 14:30],72.0,,423.0,201.0,490.0,32.0,441.4,288.8,189.2,0.0,,0.0
[20/01/2020 15:00],10.0,,434.0,201.0,160.0,32.0,441.4,288.8,189.2,0.0,,0.0
[20/01/2020 15:30],10.0,,434.0,201.0,160.0,32.0,441.4,288.8,189.2,0.0,,0.0
[20/01/2020 16:00],10.0,,434.0,201.0,160.0,32.0,441.4,288.8,189.2,0.0,,1079.0
[20/01/2020 16:30],10.0,,434.0,201.0,160.0,32.0,441.4,288.8,189.2,0.0,,1079.0
[20/01/2020 17:00],10.0,,434.0,151.0,160.0,32.0,441.4,288.8,189.2,0.0,,1079.0
[20/01/2020 17:30],10.0,,434.0,151.0,160.0,32.0,441.4,288.8,189.2,0.0,,1079.0
[20/01/2020 18:00],10.0,,434.0,151.0,160.0,32.0,441.4,288.8,189.2,0.0,,1079.0
[20/01/2020 18:30],10.0,,434.0,151.0,160.0,32.0,441.4,288.8,189.2,0.0,,1079.0
[20/01/2020 19:00],38.0,,445.0,151.0,490.0,39.0,441.4,288.8,189.2,15.0,,1079.0
[20/01/2020 19:30],38.0,,445.0,151.0,490.0,39.0,441.4,288.8,189.2,15.0,,1079.0
[20/01/2020 20:00],38.0,,445.0,201.0,490.0,39.0,441.4,288.8,189.2,15.0,,1079.0
[20/01/2020 20:30],38.0,,445.0,201.0,490.0,39.0,441.4,288.8,189.2,15.0,,0.0
[20/01/2020 21:00],38.0,,445.0,201.0,490.0,39.0,441.4,288.8,189.2,15.0,,0.0
[20/01/2020 21:30],38.0,,445.0,201.0,490.0,39.0,441.4,288.8,189.2,15.0,,0.0
[20/01/2020 22:00],38.0,,445.0,201.0,490.0,39.0,441.4,288.8,189.2,15.0,,0.0
[20/01/2020 22:30],38.0,,445.0,201.0,490.0,39.0,441.4,288.8,189.2,15.0,,0.0
[20/01/2020 23:00],92.0,,409.0,201.0,94.0,32.0,441.4,288.8,189.2,0.0,,0.0
[20/01/2020 23:30],92.0,,409.0,201.0,94.0,32.0,441.4,288.8,189.2,0.0,,0.0
[21/01/2020 00:00],91.0,,409.0,201.0,94.0,40.0,436.9,229.4,171.8,0.0,,0.0
[21/01/2020 00:30],91.0,,409.0,201.0,94.0,40.0,436.9,229.4,171.8,0.0,,0.0
[21/01/2020 01:00],91.0,,409.0,201.0,94.0,40.0,436.9,229.4,171.8,0.0,,0.0
[21/01/2020 01:30],91.0,,409.0,201.0,94.0,40.0,436.9,229.4,171.8,0.0,,0.0
[21/01/2020 02:00],91.0,,409.0,201.0,94.0,40.0,436.9,229.4,171.8,0.0,,0.0
[21/01/2020 02:30],91.0,,409.0,201.0,94.0,40.0,436.9,229.4,171.8,0.0,,0.0
[21/01/2020 03:00],92.0,,409.0,201.0,94.0,40.0,436.9,229.4,171.8,0.0,,0.0
[21/01/2020 03:30],92.0,,409.0,201.0,94.0,40.0,436.9,229.4,171.8,0.0,,0.0
[21/01/2020 04:00],92.0,,409.0,201.0,94.0,40.0,436.9,229.4,171.8,0.0,,0.0
[21/01/2020 04:30],92.0,,409.0,201.0,94.0,40.0,436.9,229.4,171.8,0.0,,0.0
[21/01/2020 05:00],92.0,,409.0,201.0,94.0,40.0,436.9,229.4,171.8,0.0,,0.0
[21/01/2020 05:30],92.0,,409.0,201.0,94.0,40.0,436.9,229.4,171.8,0.0,,0.0
[21/01/2020 06:00],92.0,,409.0,201.0,94.0,40.0,436.9,229.4,171.8,0.0,,1079.0
[21/01/2020 06:30],92.0,,409.0,201.0,94.0,40.0,436.9,229.4,171.8,0.0,,1079.0
[21/01/2020 07:00],77.0,,444.0,201.0,490.0,32.0,436.9,229.4,171.8,0.0,,1079.0
[21/01/2020 07:30],77.0,,444.0,201.0,490.0,32.0,436.9,229.4,171.8,0.0,,1079.0
[21/01/2020 08:00],77.0,,444.0,201.0,490.0,32.0,436.9,229.4,171.8,0.0,,1079.0
[21/01/2020 08:30],77.0,,444.0,201.0,490.0,32.0,436.9,229.4,171.8,0.0,,1079.0
[21/01/2020 09:00],77.0,,444.0,201.0,490.0,32.0,436.9,229.4,171.8,0.0,,1079.0
[21/01/2020 09:30],77.0,,444.0,201.0,490.0,32.0,436.9,229.4,171.8,0.0,,1079.0
[21/01/2020 10:00],77.0,,444.0,201.0,490.0,32.0,436.9,229.4,171.8,0.0,,1079.0
[21/01/2020 10:30],77.0,,444.0,201.0,490.0,32.0,436.9,229.4,171.8,0.0,,1079.0
[21/01/2020 11:00],77.0,,443.0,201.0,490.0,31.0,436.9,229.4,171.8,0.0,,1079.0
[21/01/2020 11:30],77.0,,443.0,201.0,490.0,31.0,436.9,229.4,171.8,0.0,,1079.0
[21/01/2020 12:00],77.0,,423.0,201.0,490.0,31.0,436.9,229.4,171.8,0.0,,1079.0
[21/01/2020 12:30],77.0,,423.0,201.0,490.0,31.0,436.9,229.4,171.8,0.0,,1079.0
[21/01/2020 13:00],77.0,,423.0,201.0,490.0,31.0,436.9,229.4,171.8,0.0,,0.0
[21/01/2020 13:30],77.0,,423.0,201.0,490.0,31.0,436.9,229.4,171.8,0.0,,0.0
[21/01/2020 14:00],77.0,,423.0,201.0,490.0,31.0,436.9,229.4,171.8,0.0,,0.0
[21/01/2020 14:30],77.0,,423.0,201.0,490.0,31.0,436.9,229.4,171.8,0.0,,0.0
[21/01/2020 15:00],10.0,,434.0,201.0,160.0,34.0,436.9,229.4,171.8,0.0,,0.0
[21/01/2020 15:30],10.0,,434.0,201.0,160.0,34.0,436.9,229.4,171.8,0.0,,0.0
[21/01/2020 16:00],10.0,,434.0,201.0,160.0,34.0,436.9,229.4,171.8,0.0,,1079.0
[21/01/2020 16:30],10.0,,434.0,201.0,160.0,34.0,436.9,229.4,171.8,0.0,,1079.0
[21/01/2020 17:00],10.0,,434.0,151.0,160.0,34.0,436.9,229.4,171.8,0.0,,1079.0
[21/01/2020 17:30],10.0,,434.0,151.0,160.0,34.0,436.9,229.4,171.8,0.0,,1079.0
[21/01/2020 18:00],10.0,,434.0,151.0,160.0,34.0,436.9,229.4,171.8,0.0,,1079.0
[21/01/2020 18:30],10.0,,434.0,151.0,160.0,34.0,436.9,229.4,171.8,0.0,,1079.0
[21/01/2020 19:00],38.0,,445.0,151.0,490.0,39.0,436.9,229.4,171.8,15.0,,1079.0
[21/01/2020 19:30],38.0,,445.0,151.0,490.0,39.0,436.9,229.4,171.8,15.0,,1079.0
[21/01/2020 20:00],38.0,,445.0,201.0,490.0,39.0,436.9,229.4,171.8,15.0,,1079.0
[21/01/2020 20:30],38.0,,445.0,201.0,490.0,39.0,436.9,229.4,171.8,15.0,,0.0
[21/01/2020 21:00],38.0,,445.0,201.0,490.0,39.0,436.9,229.4,171.8,15.0,,0.0
[21/01/2020 21:30],38.0,,445.0,201.0,490.0,39.0,436.9,229.4,171.8,15.0,,0.0
[21/01/2020 22:00],38.0,,445.0,201.0,490.0,39.0,436.9,229.4,171.8,15.0,,0.0
[21/01/2020 22:30],38.0,,445.0,201.0,490.0,39.0,436.9,229.4,171.8,15.0,,0.0
[21/01/2020 23:00],91.0,,409.0,201.0,94.0,40.0,436.9,229.4,171.8,0.0,,0.0
[21/01/2020 23:30],91.0,,409.0,201.0,94.0,40.0,436.9,229.4,171.8,0.0,,0.0
[22/01/2020 00:00],92.0,,409.0,201.0,94.0,41.0,453.1,245.8,166.5,0.0,,0.0
[22/01/2020 00:30],92.0,,409.0,201.0,94.0,41.0,453.1,245.8,166.5,0.0,,0.0
[22/01/2020 01:00],92.0,,409.0,201.0,94.0,41.0,461.9,249.3,169.4,0.0,,0.0
[22/01/2020 01:30],92.0,,409.0,201.0,94.0,41.0,461.9,249.3,169.4,0.0,,0.0
[22/01/2020 02:00],92.0,,409.0,201.0,94.0,41.0,461.9,249.3,169.4,0.0,,0.0
[22/01/2020 02:30],92.0,,409.0,201.0,94.0,41.0,461.9,249.3,169.4,0.0,,0.0
[22/01/2020 03:00],91.0,,409.0,201.0,94.0,37.0,461.9,249.3,169.4,0.0,,0.0
[22/01/2020 03:30],91.0,,409.0,201.0,94.0,37.0,461.9,249.3,169.4,0.0,,0.0
[22/01/2020 04:00],91.0,,409.0,201.0,94.0,37.0,461.9,249.3,169.4,0.0,,0.0
[22/01/2020 04:30],91.0,,409.0,201.0,94.0,37.0,461.9,249.3,169.4,0.0,,0.0
[22/01/2020 05:00],91.0,,409.0,201.0,94.0,37.0,461.9,249.3,169.4,0.0,,0.0
[22/01/2020 05:30],91.0,,409.0,201.0,94.0,37.0,461.9,249.3,169.4,0.0,,0.0
[22/01/2020 06:00],91.0,,409.0,201.0,94.0,37.0,461.9,249.3,169.4,0.0,,1079.0
[22/01/2020 06:30],91.0,,409.0,201.0,94.0,37.0,461.9,249.3,169.4,0.0,,1079.0
[22/01/2020 07:00],77.0,,444.0,201.0,490.0,31.0,461.9,249.3,169.4,0.0,,1079.0
[22/01/2020 07:30],77.0,,444.0,201.0,490.0,31.0,461.9,249.3,169.4,0.0,,1079.0
[22/01/2020 08:00],77.0,,444.0,201.0,490.0,31.0,461.9,249.3,169.4,0.0,,1079.0
[22/01/2020 08:30],77.0,,444.0,201.0,490.0,31.0,461.9,249.3,169.4,0.0,,1079.0
[22/01/2020 09:00],77.0,,444.0,201.0,490.0,31.0,461.9,249.3,169.4,0.0,,1079.0
[22/01/2020 09:30],77.0,,444.0,201.0,490.0,31.0,461.9,249.3,169.4,0.0,,1079.0
[22/01/2020 10:00],77.0,,444.0,201.0,490.0,31.0,461.9,249.3,169.4,0.0,,1079.0
[22/01/2020 10:30],77.0,,444.0,201.0,490.0,31.0,461.9,249.3,169.4,0.0,,1079.0
[22/01/2020 11:00],77.0,,443.0,201.0,490.0,30.0,461.9,249.3,169.4,0.0,,1079.0
[22/01/2020 11:30],77.0,,443.0,201.0,490.0,30.0,461.9,249.3,169.4,0.0,,1079.0
[22/01/2020 12:00],77.0,,423.0,201.0,490.0,30.0,461.9,249.3,169.4,0.0,,1079.0
[22/01/2020 12:30],77.0,,423.0,201.0,490.0,30.0,461.9,249.3,169.4,0.0,,1079.0
[22/01/2020 13:00],77.0,,423.0,201.0,490.0,30.0,461.9,249.3,169.4,0.0,,0.0
[22/01/2020 13:30],77.0,,423.0,201.0,490.0,30.0,461.9,249.3,169.4,0.0,,0.0
[22/01/2020 14:00],77.0,,423.0,201.0,490.0,30.0,461.9,249.3,169.4,0.0,,0.0
[22/01/2020 14:30],77.0,,423.0,201.0,490.0,30.0,461.9,249.3,169.4,0.0,,0.0
